怪诞小镇特别篇：松林之间,9.5,美国,喜剧,https://movie.douban.com/subject/26744258/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2324315416.jpg
创造“哈利`波特”的世界：生物,9.5,美国,喜剧,https://movie.douban.com/subject/6721622/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2425167528.jpg
演员工作室：老爸老妈的浪漫史,9.5,美国,喜剧,https://movie.douban.com/subject/25855990/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2176444996.jpg
杰夫·敦哈姆：星星之火让人抓狂,9.5,美国,喜剧,https://movie.douban.com/subject/2363526/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2515501982.jpg
威尔和格蕾丝：后台通行证,9.5,美国,喜剧,https://movie.douban.com/subject/3231922/,https://img1.doubanio.com/view/subject/l/public/s3279208.jpg
滑稽玩偶,9.5,美国,喜剧,https://movie.douban.com/subject/5096157/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1528882872.jpg
阿甘正传,9.4,美国,喜剧,https://movie.douban.com/subject/1292720/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p510876377.jpg
福尔摩斯二世,9.4,美国,喜剧,https://movie.douban.com/subject/1303408/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2206737207.jpg
吉米·鸡毛逊毙了！马达翻身当主持,9.4,美国,喜剧,https://movie.douban.com/subject/26721341/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2315824435.jpg
博弈论,9.4,美国,喜剧,https://movie.douban.com/subject/3272459/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2254959230.jpg
拜访森林,9.4,美国,喜剧,https://movie.douban.com/subject/25741291/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2155898916.jpg
克里斯洛克脱口秀,9.4,美国,喜剧,https://movie.douban.com/subject/2150624/,https://img3.doubanio.com/view/subject/l/public/s2604291.jpg
聪明狗走天涯,9.4,美国,喜剧,https://movie.douban.com/subject/1297777/,https://img1.doubanio.com/view/subject/l/public/s1788447.jpg
snorks,9.4,美国,喜剧,https://movie.douban.com/subject/1863428/,https://img3.doubanio.com/view/subject/l/public/s1796635.jpg
30 Rock Kidney Now,9.4,美国,喜剧,https://movie.douban.com/subject/3868403/,https://img3.doubanio.com/view/subject/l/public/s4044946.jpg
大话西游之大圣娶亲,9.2,香港,动作,https://movie.douban.com/subject/1292213/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2455050536.jpg
无间道,9.0,香港,动作,https://movie.douban.com/subject/1307914/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2233971046.jpg
上海滩,9.0,香港,动作,https://movie.douban.com/subject/6311260/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2344833803.jpg
李小龙：勇士的旅程,9.0,香港,动作,https://movie.douban.com/subject/1305710/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2267330935.jpg
大话西游之月光宝盒,8.9,香港,动作,https://movie.douban.com/subject/1299398/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1280323646.jpg
无间道(正序版),8.8,香港,动作,https://movie.douban.com/subject/4860078/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2236103938.jpg
让子弹飞,8.7,香港,动作,https://movie.douban.com/subject/3742360/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1512562287.jpg
英雄本色,8.7,香港,动作,https://movie.douban.com/subject/1297574/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2504997087.jpg
纵横四海,8.7,香港,动作,https://movie.douban.com/subject/1295409/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2272146906.jpg
东邪西毒：终极版,8.7,香港,动作,https://movie.douban.com/subject/3726072/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792502535.jpg
截拳道,8.7,香港,动作,https://movie.douban.com/subject/1784750/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2236422415.jpg
东邪西毒,8.6,香港,动作,https://movie.douban.com/subject/1292328/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1982176012.jpg
倩女幽魂,8.6,香港,动作,https://movie.douban.com/subject/1297447/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2414157745.jpg
枪火,8.6,香港,动作,https://movie.douban.com/subject/1300741/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1538646661.jpg
红海行动,8.5,香港,动作,https://movie.douban.com/subject/26861685/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2514119443.jpg
新龙门客栈,8.5,香港,动作,https://movie.douban.com/subject/1292287/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1421018669.jpg
死亡的游戏,8.5,香港,动作,https://movie.douban.com/subject/5401681/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2230024255.jpg
成龙的特技,8.5,香港,动作,https://movie.douban.com/subject/1299592/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2041990420.jpg
青蛇,8.4,香港,动作,https://movie.douban.com/subject/1303394/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p584021784.jpg
暗战,8.4,香港,动作,https://movie.douban.com/subject/1298898/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2001994907.jpg
霸王别姬,9.5,香港,爱情,https://movie.douban.com/subject/1291546/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910813120.jpg
蝶影红梨记,9.4,香港,爱情,https://movie.douban.com/subject/4047730/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2517260323.jpg
紫钗记,9.3,香港,爱情,https://movie.douban.com/subject/1401219/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2274298717.jpg
大话西游之大圣娶亲,9.2,香港,爱情,https://movie.douban.com/subject/1292213/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2455050536.jpg
南海十三郎,9.1,香港,爱情,https://movie.douban.com/subject/1303913/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2328424489.jpg
幸福的旁边,9.1,香港,爱情,https://movie.douban.com/subject/26879897/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2503447611.jpg
上海滩,9.0,香港,爱情,https://movie.douban.com/subject/6311260/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2344833803.jpg
大话西游之月光宝盒,8.9,香港,爱情,https://movie.douban.com/subject/1299398/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1280323646.jpg
阳光灿烂的日子,8.8,香港,爱情,https://movie.douban.com/subject/1291875/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p967457079.jpg
春光乍泄,8.8,香港,爱情,https://movie.douban.com/subject/1292679/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p465939041.jpg
甜蜜蜜,8.8,香港,爱情,https://movie.douban.com/subject/1305164/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1962839732.jpg
女人四十,8.8,香港,爱情,https://movie.douban.com/subject/1308162/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2441944656.jpg
三笑姻缘,8.6,香港,爱情,https://movie.douban.com/subject/2149187/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2344882679.jpg
倒霉大叔的婚事,8.8,香港,爱情,https://movie.douban.com/subject/2299590/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2458804823.jpg
重庆森林,8.7,香港,爱情,https://movie.douban.com/subject/1291999/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792381411.jpg
纵横四海,8.7,香港,爱情,https://movie.douban.com/subject/1295409/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2272146906.jpg
东邪西毒：终极版,8.7,香港,爱情,https://movie.douban.com/subject/3726072/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792502535.jpg
摄氏零度·春光再现,8.7,香港,爱情,https://movie.douban.com/subject/1401526/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p465976364.jpg
玛嘉烈与大卫 白咖啡男,8.7,香港,爱情,https://movie.douban.com/subject/26895378/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2390295446.jpg
岁月神偷,8.6,香港,爱情,https://movie.douban.com/subject/3792799/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456666151.jpg
拾下拾下,9.6,香港,喜剧,https://movie.douban.com/subject/26801795/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2359001422.jpg
秋前算账,9.6,香港,喜剧,https://movie.douban.com/subject/26801794/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2358999062.jpg
哗众取宠,9.6,香港,喜剧,https://movie.douban.com/subject/26791663/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2351203974.jpg
黄子华栋笃笑之冇炭用,9.6,香港,喜剧,https://movie.douban.com/subject/26794221/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2352295709.jpg
越大镬越快乐,9.5,香港,喜剧,https://movie.douban.com/subject/25810998/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2365168701.jpg
娱乐圈血肉史,9.3,香港,喜剧,https://movie.douban.com/subject/25786046/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2210682395.jpg
娱乐圈血肉史2,9.3,香港,喜剧,https://movie.douban.com/subject/26348796/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2239371338.jpg
黃子華栋笃笑之色情家庭,9.3,香港,喜剧,https://movie.douban.com/subject/26796663/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2353716227.jpg
跟住去边度,9.3,香港,喜剧,https://movie.douban.com/subject/26767519/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2329970542.jpg
黃子華棟篤笑之末世財神,9.2,香港,喜剧,https://movie.douban.com/subject/26797718/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2378106307.jpg
大话西游之大圣娶亲,9.2,香港,喜剧,https://movie.douban.com/subject/1292213/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2455050536.jpg
黄子华栋笃笑之洗燥,9.2,香港,喜剧,https://movie.douban.com/subject/26582661/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2425882934.jpg
一磅肉,9.0,香港,喜剧,https://movie.douban.com/subject/3543679/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2342489640.jpg
大话西游之月光宝盒,8.9,香港,喜剧,https://movie.douban.com/subject/1299398/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1280323646.jpg
女人四十,8.8,香港,喜剧,https://movie.douban.com/subject/1308162/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2441944656.jpg
倒霉大叔的婚事,8.8,香港,喜剧,https://movie.douban.com/subject/2299590/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2458804823.jpg
让子弹飞,8.7,香港,喜剧,https://movie.douban.com/subject/3742360/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1512562287.jpg
射雕英雄传之东成西就,8.7,香港,喜剧,https://movie.douban.com/subject/1316510/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1993903133.jpg
纵横四海,8.7,香港,喜剧,https://movie.douban.com/subject/1295409/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2272146906.jpg
唐伯虎点秋香,8.7,香港,喜剧,https://movie.douban.com/subject/4307305/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2338406840.jpg
赛德克·巴莱(上)：太阳旗,8.8,台湾,动作,https://movie.douban.com/subject/10450409/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1520558918.jpg
东邪西毒：终极版,8.7,台湾,动作,https://movie.douban.com/subject/3726072/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792502535.jpg
赛德克·巴莱,8.7,台湾,动作,https://movie.douban.com/subject/3993559/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1320085389.jpg
